age,annual_income,monthly_visits,device,region,customer_segment
24.0,27691.69,4.0,desktop,West,Regular
35.0,44894.62,6.0,desktop,West,Regular
52.0,74413.83,7.0,mobile,West,Regular
26.0,63537.12,6.0,mobile,West,Regular
43.0,82332.12,7.0,mobile,North,Premium
24.0,43137.1,6.0,tablet,South,Regular
58.0,48241.21,6.0,desktop,East,Regular
52.0,48667.99,2.0,mobile,North,Budget
19.0,58247.13,1.0,desktop,East,Regular
64.0,64623.14,3.0,mobile,North,Regular
63.0,90620.13,6.0,tablet,East,Regular
18.0,69466.47,5.0,desktop,West,Premium
48.0,58649.32,5.0,desktop,South,Regular
35.0,82552.58,9.0,mobile,East,Premium
40.0,,6.0,desktop,West,Premium
26.0,28970.17,5.0,mobile,South,Budget
29.0,68718.05,9.0,mobile,North,Premium
67.0,58674.65,4.0,mobile,West,Regular
32.0,57729.59,7.0,mobile,South,Regular
24.0,74021.28,12.0,desktop,East,Premium
59.0,48598.07,7.0,mobile,West,Regular
21.0,53058.99,6.0,mobile,South,Regular
68.0,,3.0,mobile,West,Regular
57.0,68338.22,4.0,mobile,North,Regular
18.0,75053.34,3.0,desktop,North,Premium
69.0,57649.24,4.0,desktop,North,Regular
44.0,60608.79,5.0,mobile,North,Regular
58.0,12000.0,2.0,mobile,South,Budget
49.0,79831.99,6.0,mobile,West,Regular
23.0,23794.64,9.0,desktop,North,Regular
50.0,54381.64,5.0,desktop,West,Regular
39.0,106122.04,8.0,tablet,North,Premium
56.0,48702.08,7.0,desktop,East,Regular
45.0,23507.75,4.0,mobile,West,Budget
46.0,87599.79,6.0,mobile,West,Premium
64.0,44124.0,5.0,desktop,North,Regular
36.0,51965.68,8.0,mobile,South,Regular
57.0,51924.51,5.0,mobile,North,Regular
26.0,69981.61,10.0,desktop,West,Premium
21.0,70823.44,10.0,desktop,West,Premium
52.0,52749.2,8.0,desktop,North,Regular
41.0,77510.31,6.0,mobile,North,Regular
46.0,37127.97,7.0,desktop,North,Regular
58.0,68754.14,10.0,mobile,West,Regular
52.0,42722.49,4.0,mobile,South,Budget
46.0,69223.28,9.0,tablet,West,Regular
64.0,41808.46,7.0,desktop,West,Regular
52.0,46395.97,5.0,mobile,South,Regular
68.0,84774.92,7.0,tablet,West,Regular
68.0,32678.03,8.0,mobile,South,Regular
65.0,31649.34,1.0,mobile,East,Budget
68.0,66679.7,4.0,mobile,West,Regular
26.0,49786.02,6.0,desktop,East,Regular
61.0,46555.1,7.0,desktop,South,Regular
67.0,52312.63,7.0,desktop,South,Regular
47.0,97677.55,4.0,mobile,West,Premium
28.0,34415.61,7.0,mobile,South,Regular
33.0,49735.5,5.0,desktop,West,Regular
60.0,58475.76,4.0,mobile,North,Regular
26.0,36306.7,5.0,tablet,East,Budget
39.0,54433.2,6.0,desktop,West,Regular
26.0,64846.38,4.0,mobile,North,Regular
69.0,36901.06,5.0,tablet,South,Budget
51.0,77500.3,3.0,mobile,South,Regular
19.0,32226.51,2.0,desktop,South,Budget
58.0,52225.32,5.0,mobile,East,Regular
27.0,61847.07,10.0,mobile,North,Premium
62.0,118828.73,1.0,desktop,East,Premium
47.0,20067.4,0.0,tablet,North,Budget
65.0,60747.22,8.0,desktop,North,Regular
25.0,105582.81,4.0,tablet,North,Premium
32.0,43148.43,7.0,desktop,East,Regular
27.0,76902.69,6.0,mobile,South,Regular
35.0,59383.8,1.0,desktop,East,Regular
63.0,26465.34,5.0,desktop,West,Budget
28.0,62977.48,5.0,tablet,North,Budget
63.0,37257.43,6.0,mobile,West,Budget
46.0,56808.28,7.0,mobile,North,Regular
18.0,25053.21,2.0,mobile,North,Budget
67.0,69693.21,8.0,mobile,South,Regular
35.0,12000.0,6.0,desktop,North,Budget
57.0,51660.66,7.0,desktop,East,Regular
38.0,80831.53,4.0,tablet,West,Regular
40.0,65384.1,8.0,mobile,North,Regular
22.0,48068.69,5.0,mobile,South,Regular
26.0,50368.66,10.0,tablet,South,Regular
49.0,46526.32,5.0,mobile,North,Regular
61.0,109433.27,5.0,desktop,North,Budget
40.0,53987.38,6.0,tablet,East,Regular
64.0,54760.29,9.0,mobile,West,Regular
64.0,40336.5,8.0,desktop,South,Regular
57.0,45535.63,10.0,desktop,North,Regular
58.0,67234.2,6.0,mobile,East,Regular
33.0,42837.06,6.0,mobile,West,Regular
28.0,38898.84,8.0,mobile,East,Regular
38.0,44010.72,4.0,mobile,North,Regular
65.0,47961.97,7.0,mobile,East,Regular
48.0,58486.94,5.0,desktop,East,Regular
53.0,45309.31,7.0,mobile,North,Regular
65.0,51184.0,6.0,desktop,West,Regular
60.0,40008.62,5.0,tablet,South,Budget
30.0,79759.45,6.0,mobile,East,Premium
61.0,56822.1,2.0,mobile,East,Budget
39.0,48728.08,10.0,desktop,East,Regular
57.0,60822.06,6.0,mobile,West,Regular
21.0,54099.76,5.0,mobile,East,Regular
30.0,23661.63,7.0,tablet,South,Budget
18.0,51406.86,3.0,mobile,South,Regular
69.0,88046.03,3.0,desktop,East,Regular
30.0,65105.76,6.0,mobile,South,Regular
56.0,78551.35,6.0,desktop,South,Premium
60.0,41594.76,11.0,mobile,East,Regular
31.0,25276.63,8.0,tablet,North,Regular
53.0,41049.81,5.0,mobile,South,Budget
42.0,82033.09,4.0,mobile,North,Regular
42.0,35014.98,5.0,mobile,East,Budget
31.0,39121.41,9.0,mobile,North,Regular
39.0,77107.27,6.0,mobile,North,Regular
29.0,49990.98,10.0,tablet,South,Regular
31.0,51030.38,5.0,desktop,South,Regular
36.0,62614.97,6.0,mobile,South,Regular
57.0,56739.82,4.0,mobile,South,Regular
54.0,48935.51,11.0,desktop,South,Premium
43.0,60062.49,12.0,mobile,East,Premium
35.0,40708.77,8.0,desktop,South,Regular
21.0,54145.56,4.0,mobile,West,Regular
33.0,68114.59,6.0,desktop,North,Premium
50.0,33782.6,5.0,mobile,South,Budget
63.0,50733.09,7.0,desktop,North,Regular
69.0,32127.35,4.0,desktop,South,Budget
60.0,69916.99,10.0,mobile,North,Regular
21.0,67303.37,6.0,mobile,South,Budget
53.0,73853.23,9.0,desktop,West,Premium
69.0,75648.92,1.0,desktop,West,Regular
23.0,75482.57,5.0,mobile,East,Regular
23.0,69341.32,4.0,desktop,South,Regular
65.0,39443.82,9.0,desktop,South,Regular
34.0,73709.64,4.0,mobile,South,Regular
68.0,,5.0,mobile,East,Budget
68.0,101647.86,9.0,mobile,West,Premium
43.0,60773.8,11.0,desktop,South,Premium
68.0,66862.8,4.0,desktop,East,Regular
45.0,30331.58,5.0,desktop,North,Regular
27.0,76444.48,3.0,mobile,East,Regular
49.0,78468.16,5.0,desktop,South,Premium
55.0,23602.76,9.0,mobile,East,Regular
48.0,43851.11,6.0,mobile,West,Regular
49.0,45620.13,8.0,mobile,West,Regular
36.0,42020.79,8.0,mobile,North,Regular
38.0,82636.86,5.0,mobile,East,Regular
21.0,98296.19,5.0,tablet,East,Premium
58.0,33679.81,6.0,mobile,East,Budget
66.0,75972.56,4.0,mobile,North,Regular
51.0,49742.18,6.0,mobile,East,Regular
36.0,82401.17,6.0,mobile,North,Premium
29.0,12000.0,7.0,mobile,East,Budget
64.0,46298.42,4.0,desktop,North,Regular
43.0,79314.34,6.0,mobile,East,Regular
63.0,39764.95,4.0,mobile,East,Budget
54.0,78792.75,9.0,tablet,North,Premium
29.0,44741.09,5.0,tablet,South,Regular
50.0,77749.49,3.0,desktop,East,Regular
26.0,66654.12,3.0,desktop,South,Regular
46.0,46557.94,5.0,desktop,West,Regular
30.0,39695.89,7.0,desktop,South,Regular
56.0,51572.63,9.0,desktop,North,Regular
48.0,78153.1,9.0,mobile,West,Premium
25.0,54815.2,6.0,mobile,North,Regular
39.0,41657.27,6.0,mobile,East,Regular
20.0,121408.24,9.0,mobile,East,Premium
68.0,23383.89,8.0,tablet,North,Budget
19.0,50406.7,5.0,desktop,North,Regular
42.0,65776.77,5.0,mobile,East,Regular
50.0,34022.76,8.0,mobile,North,Budget
31.0,54699.05,6.0,desktop,North,Regular
40.0,46509.02,3.0,desktop,West,Regular
34.0,25294.72,5.0,mobile,North,Regular
61.0,64046.86,7.0,desktop,East,Regular
54.0,32142.32,9.0,mobile,South,Regular
68.0,39845.71,5.0,tablet,West,Budget
61.0,79608.3,3.0,tablet,North,Regular
23.0,32526.4,10.0,desktop,South,Regular
63.0,67007.31,3.0,desktop,East,Regular
37.0,78593.71,5.0,desktop,North,Premium
36.0,74803.73,1.0,desktop,South,Regular
39.0,64298.98,9.0,mobile,West,Regular
45.0,50210.02,6.0,mobile,West,Regular
46.0,26818.3,6.0,mobile,South,Budget
19.0,57786.58,7.0,desktop,West,Premium
65.0,63791.37,7.0,mobile,East,Regular
39.0,44674.67,5.0,desktop,East,Budget
49.0,35129.34,1.0,mobile,North,Budget
31.0,72252.61,4.0,desktop,West,Regular
33.0,33744.85,5.0,desktop,East,Budget
51.0,63695.65,4.0,desktop,East,Regular
52.0,45212.16,5.0,mobile,North,Regular
42.0,21093.29,10.0,mobile,North,Regular
35.0,87143.67,7.0,mobile,South,Premium
19.0,67047.2,8.0,mobile,South,Premium
46.0,65668.97,5.0,desktop,West,Regular
21.0,26462.0,2.0,mobile,East,Budget
23.0,52214.1,12.0,mobile,West,Premium
31.0,60364.78,7.0,mobile,East,Regular
47.0,39807.25,7.0,desktop,East,Regular
19.0,87769.22,10.0,desktop,East,Premium
42.0,14248.25,4.0,mobile,West,Budget
45.0,68783.12,1.0,mobile,West,Regular
51.0,16810.14,7.0,desktop,East,Regular
65.0,23257.76,11.0,desktop,North,Regular
47.0,28945.66,12.0,desktop,East,Regular
31.0,66001.07,3.0,mobile,West,Regular
47.0,40230.11,7.0,mobile,East,Regular
65.0,41044.25,7.0,mobile,South,Regular
56.0,36286.25,5.0,mobile,North,Budget
33.0,24799.85,6.0,mobile,West,Budget
24.0,36401.0,4.0,mobile,West,Budget
43.0,34603.84,3.0,desktop,East,Regular
57.0,47876.51,6.0,desktop,North,Regular
48.0,46656.56,5.0,mobile,North,Regular
50.0,12000.0,1.0,mobile,East,Budget
29.0,,6.0,mobile,North,Regular
53.0,78401.37,2.0,desktop,West,Regular
50.0,44579.78,7.0,desktop,East,Regular
38.0,52512.29,7.0,desktop,West,Regular
55.0,39466.54,9.0,desktop,West,Regular
22.0,40108.63,7.0,desktop,West,Regular
26.0,52312.57,2.0,mobile,South,Regular
65.0,26706.66,5.0,desktop,South,Budget
42.0,50337.47,7.0,mobile,West,Regular
61.0,20281.13,8.0,desktop,North,Regular
49.0,60278.63,7.0,mobile,North,Regular
68.0,22004.03,6.0,tablet,West,Budget
53.0,66567.63,4.0,mobile,South,Regular
41.0,73731.89,10.0,mobile,South,Premium
67.0,20910.9,6.0,desktop,West,Budget
64.0,66894.49,8.0,desktop,South,Budget
64.0,45167.43,3.0,desktop,South,Regular
63.0,76581.15,3.0,mobile,South,Regular
35.0,,5.0,desktop,East,Regular
46.0,47560.42,7.0,mobile,South,Regular
67.0,47354.45,5.0,desktop,South,Regular
64.0,78343.89,12.0,mobile,South,Premium
43.0,14389.28,5.0,mobile,North,Budget
60.0,68449.73,7.0,mobile,North,Regular
52.0,54957.5,4.0,desktop,North,Regular
23.0,43292.33,4.0,mobile,South,Regular
50.0,48297.79,9.0,mobile,West,Regular
24.0,71739.52,5.0,mobile,West,Regular
65.0,,6.0,mobile,East,Regular
39.0,86943.04,18.0,desktop,West,Premium
26.0,40170.18,6.0,mobile,East,Regular
45.0,15143.32,4.0,desktop,West,Premium
22.0,41922.11,7.0,mobile,North,Regular
51.0,49101.98,9.0,mobile,East,Regular
61.0,44195.93,10.0,mobile,West,Budget
47.0,77407.93,5.0,mobile,East,Regular
34.0,98563.41,8.0,mobile,North,Premium
63.0,60557.96,7.0,mobile,East,Regular
20.0,17257.42,4.0,mobile,South,Budget
59.0,73735.56,2.0,desktop,South,Regular
55.0,40031.08,3.0,tablet,South,Budget
23.0,53784.84,7.0,mobile,East,Premium
69.0,69729.56,4.0,desktop,East,Regular
35.0,60275.06,6.0,desktop,East,Regular
67.0,51550.04,4.0,tablet,East,Budget
64.0,58646.19,7.0,desktop,East,Regular
26.0,68076.83,5.0,tablet,South,Regular
57.0,65456.45,6.0,tablet,North,Regular
47.0,94332.44,4.0,mobile,South,Regular
18.0,12000.0,9.0,tablet,West,Regular
37.0,37226.64,2.0,desktop,South,Regular
50.0,41170.52,8.0,desktop,North,Regular
24.0,69371.83,11.0,desktop,West,Premium
24.0,57304.53,4.0,mobile,East,Regular
43.0,69900.74,3.0,desktop,South,Regular
44.0,24322.02,14.0,desktop,West,Regular
65.0,48481.96,4.0,mobile,South,Budget
69.0,65766.67,7.0,desktop,East,Regular
62.0,51826.8,3.0,mobile,East,Budget
21.0,44864.84,2.0,desktop,South,Regular
48.0,58313.09,5.0,mobile,North,Regular
60.0,85817.52,6.0,mobile,East,Regular
45.0,12000.0,2.0,mobile,East,Budget
43.0,84618.87,6.0,mobile,West,Regular
20.0,58417.75,4.0,desktop,West,Regular
68.0,35718.26,9.0,desktop,West,Regular
43.0,66015.04,6.0,mobile,North,Budget
62.0,53655.65,11.0,mobile,South,Regular
44.0,77018.73,8.0,desktop,South,Premium
21.0,36729.71,7.0,mobile,East,Regular
28.0,72187.65,7.0,mobile,South,Regular
51.0,34716.75,5.0,mobile,East,Budget
31.0,59225.62,7.0,tablet,North,Regular
62.0,66758.57,3.0,desktop,North,Regular
37.0,51214.23,8.0,mobile,East,Regular
32.0,65656.03,9.0,desktop,East,Premium
35.0,40924.68,7.0,desktop,West,Regular
54.0,74087.58,3.0,tablet,East,Regular
30.0,42781.58,7.0,mobile,East,Regular
31.0,38766.3,10.0,desktop,East,Regular
66.0,50526.9,8.0,mobile,West,Regular
28.0,51818.78,3.0,tablet,South,Regular
38.0,36088.01,5.0,desktop,South,Regular
35.0,68793.67,6.0,mobile,North,Budget
35.0,50384.77,9.0,mobile,East,Regular
33.0,64965.93,6.0,desktop,North,Premium
24.0,,8.0,mobile,North,Regular
68.0,26564.77,7.0,desktop,South,Regular
69.0,47541.81,4.0,desktop,North,Regular
30.0,33014.87,5.0,tablet,North,Budget
65.0,50208.43,2.0,mobile,East,Budget
40.0,64076.0,5.0,desktop,East,Regular
59.0,75158.86,10.0,desktop,North,Premium
43.0,82256.65,4.0,mobile,East,Regular
34.0,68586.39,6.0,mobile,West,Regular
53.0,38738.9,8.0,mobile,South,Regular
39.0,63872.31,14.0,desktop,West,Premium
68.0,42404.65,1.0,mobile,West,Budget
66.0,63713.9,7.0,mobile,East,Regular
49.0,31799.23,8.0,desktop,East,Regular
50.0,79783.4,7.0,desktop,West,Premium
62.0,61162.04,6.0,tablet,West,Regular
64.0,47168.34,5.0,mobile,West,Regular
24.0,25689.23,8.0,mobile,East,Regular
23.0,58523.26,9.0,mobile,North,Regular
52.0,42381.13,6.0,mobile,East,Regular
65.0,57929.54,7.0,desktop,East,Regular
26.0,38661.09,3.0,mobile,South,Budget
61.0,42055.69,4.0,mobile,South,Budget
63.0,65340.68,9.0,mobile,South,Regular
47.0,82486.33,3.0,mobile,East,Regular
48.0,27628.59,3.0,mobile,South,Budget
52.0,49034.49,8.0,tablet,East,Regular
25.0,60735.17,7.0,mobile,East,Regular
31.0,,6.0,mobile,East,Regular
62.0,44148.92,6.0,mobile,West,Regular
48.0,96223.92,8.0,desktop,East,Premium
45.0,36140.95,3.0,desktop,North,Regular
53.0,60155.84,5.0,tablet,West,Regular
43.0,43182.94,5.0,tablet,East,Regular
66.0,51017.25,5.0,desktop,North,Regular
22.0,12000.0,2.0,mobile,South,Budget
53.0,70690.45,10.0,mobile,South,Premium
65.0,48740.51,8.0,tablet,East,Regular
45.0,33643.14,6.0,desktop,East,Regular
44.0,86219.09,9.0,desktop,South,Premium
64.0,47423.74,3.0,mobile,West,Budget
62.0,40699.57,7.0,mobile,North,Regular
37.0,36051.45,6.0,mobile,East,Regular
21.0,74303.16,6.0,tablet,South,Regular
67.0,,4.0,mobile,West,Regular
53.0,46783.42,8.0,mobile,West,Regular
67.0,26490.1,12.0,mobile,West,Regular
37.0,34914.79,6.0,mobile,North,Regular
50.0,,9.0,desktop,West,Premium
45.0,52551.85,7.0,mobile,West,Regular
37.0,12719.85,5.0,mobile,East,Budget
50.0,35498.12,9.0,mobile,East,Regular
41.0,57512.16,11.0,mobile,North,Regular
60.0,106642.94,7.0,desktop,North,Premium
29.0,37915.32,5.0,desktop,North,Regular
66.0,12000.0,6.0,mobile,West,Budget
50.0,68296.83,7.0,mobile,East,Regular
26.0,,5.0,desktop,North,Regular
20.0,26554.46,7.0,mobile,South,Regular
62.0,64242.18,8.0,tablet,South,Regular
53.0,48329.95,10.0,mobile,North,Regular
24.0,33703.49,6.0,desktop,West,Regular
62.0,,6.0,mobile,East,Budget
18.0,50513.1,8.0,mobile,West,Regular
34.0,54708.96,12.0,desktop,West,Premium
33.0,17416.16,1.0,desktop,West,Budget
47.0,72684.47,2.0,desktop,North,Regular
32.0,27596.64,7.0,tablet,East,Regular
62.0,80993.24,5.0,mobile,West,Regular
58.0,59612.8,11.0,mobile,West,Regular
35.0,49245.86,7.0,desktop,South,Regular
47.0,59691.56,7.0,mobile,North,Regular
23.0,41120.79,7.0,mobile,South,Regular
38.0,51670.19,6.0,mobile,East,Regular
25.0,85917.33,8.0,desktop,South,Premium
59.0,41554.92,6.0,mobile,East,Regular
29.0,69321.61,5.0,mobile,West,Regular
66.0,35031.67,2.0,desktop,West,Budget
56.0,52595.22,8.0,tablet,West,Regular
51.0,72264.01,6.0,tablet,North,Regular
40.0,28951.34,5.0,mobile,West,Budget
51.0,59699.35,8.0,mobile,East,Regular
39.0,12000.0,6.0,desktop,West,Budget
62.0,30047.51,10.0,mobile,West,Regular
60.0,44620.19,7.0,mobile,East,Regular
33.0,70635.8,6.0,mobile,South,Regular
67.0,67323.88,6.0,desktop,East,Regular
69.0,34700.16,6.0,tablet,South,Budget
27.0,50358.54,5.0,mobile,North,Regular
27.0,56705.08,5.0,desktop,South,Regular
18.0,21706.37,3.0,mobile,West,Budget
20.0,61453.72,6.0,mobile,South,Regular
23.0,80000.96,11.0,mobile,North,Premium
60.0,77858.12,4.0,mobile,North,Regular
58.0,41163.87,3.0,mobile,West,Budget
27.0,44823.76,4.0,tablet,South,Regular
57.0,34269.7,9.0,mobile,West,Regular
35.0,43077.67,5.0,desktop,South,Regular
37.0,47991.26,14.0,desktop,West,Budget
44.0,66624.3,4.0,desktop,West,Regular
50.0,54637.14,3.0,mobile,East,Regular
23.0,34421.43,5.0,mobile,East,Regular
64.0,69381.25,7.0,desktop,West,Regular
40.0,70603.18,5.0,mobile,East,Regular
41.0,40780.65,4.0,desktop,West,Regular
36.0,48055.24,5.0,tablet,South,Regular
60.0,50946.03,6.0,mobile,East,Regular
22.0,20111.02,6.0,mobile,East,Budget
19.0,55703.31,9.0,mobile,West,Regular
49.0,66450.15,9.0,mobile,South,Regular
63.0,91945.93,8.0,mobile,East,Premium
41.0,56847.7,1.0,mobile,North,Budget
28.0,47305.26,0.0,mobile,North,Budget
26.0,50057.72,7.0,desktop,North,Regular
41.0,65243.07,7.0,desktop,North,Premium
58.0,68949.25,4.0,mobile,South,Regular
68.0,35849.11,4.0,desktop,North,Budget
39.0,56877.67,4.0,mobile,North,Regular
37.0,66108.26,5.0,tablet,North,Regular
19.0,12875.56,8.0,desktop,South,Regular
62.0,80471.13,5.0,desktop,South,Premium
63.0,48775.27,6.0,mobile,East,Regular
27.0,70478.39,7.0,mobile,North,Regular
39.0,52137.66,7.0,mobile,South,Regular
26.0,48149.88,6.0,mobile,North,Regular
22.0,51561.58,6.0,desktop,East,Regular
59.0,58828.36,5.0,desktop,North,Regular
33.0,70461.69,1.0,mobile,North,Regular
63.0,47806.58,3.0,mobile,West,Budget
31.0,30684.31,5.0,mobile,South,Budget
26.0,39119.63,4.0,mobile,East,Regular
20.0,33573.85,9.0,mobile,West,Regular
37.0,68310.54,9.0,desktop,East,Premium
35.0,33949.18,4.0,mobile,East,Budget
33.0,83527.8,5.0,tablet,West,Regular
26.0,55740.12,4.0,desktop,East,Budget
22.0,51374.37,5.0,mobile,North,Regular
29.0,79263.48,8.0,mobile,South,Premium
50.0,45817.11,5.0,mobile,South,Regular
53.0,47259.48,2.0,desktop,East,Regular
23.0,68764.06,5.0,desktop,South,Premium
26.0,67976.87,7.0,mobile,East,Regular
49.0,33245.45,6.0,mobile,East,Budget
19.0,102358.4,10.0,mobile,North,Premium
39.0,64572.53,3.0,desktop,East,Regular
27.0,28125.35,11.0,mobile,East,Regular
66.0,49741.14,8.0,mobile,East,Regular
33.0,71756.02,5.0,mobile,North,Regular
37.0,57643.35,7.0,desktop,East,Regular
26.0,70393.03,8.0,desktop,West,Premium
41.0,100589.63,5.0,desktop,South,Premium
49.0,71905.49,13.0,desktop,South,Premium
53.0,93459.7,1.0,tablet,North,Regular
63.0,66934.1,4.0,mobile,North,Regular
26.0,40039.7,4.0,desktop,East,Regular
61.0,83588.33,2.0,mobile,South,Regular
53.0,39382.55,7.0,mobile,South,Regular
42.0,72545.52,3.0,mobile,South,Regular
63.0,66501.66,4.0,mobile,West,Regular
58.0,36528.67,3.0,mobile,South,Budget
46.0,39401.74,9.0,desktop,North,Regular
59.0,49993.49,10.0,mobile,West,Regular
51.0,61569.15,4.0,desktop,North,Regular
51.0,80236.23,15.0,desktop,South,Premium
25.0,55135.57,3.0,desktop,South,Regular
59.0,91693.39,5.0,mobile,East,Premium
20.0,71197.74,4.0,desktop,East,Premium
37.0,40949.34,6.0,desktop,East,Regular
29.0,41432.16,3.0,desktop,South,Regular
56.0,55540.71,5.0,desktop,South,Regular
49.0,43470.24,9.0,mobile,North,Regular
45.0,52111.51,2.0,desktop,West,Regular
39.0,69460.12,5.0,mobile,West,Regular
56.0,59197.2,6.0,mobile,South,Regular
34.0,73508.67,1.0,desktop,South,Regular
56.0,40254.53,7.0,mobile,North,Regular
68.0,36802.32,7.0,mobile,East,Budget
21.0,26096.87,5.0,mobile,South,Budget
53.0,18467.02,10.0,mobile,West,Regular
61.0,45174.79,5.0,mobile,South,Budget
41.0,55515.72,5.0,desktop,East,Regular
19.0,50180.71,7.0,mobile,West,Regular
26.0,54322.05,11.0,mobile,West,Premium
40.0,95098.48,5.0,desktop,West,Premium
41.0,32420.7,6.0,tablet,East,Budget
48.0,48867.0,2.0,desktop,North,Regular
35.0,44500.17,8.0,mobile,West,Regular
60.0,36118.4,6.0,mobile,East,Budget
18.0,81347.16,7.0,mobile,North,Premium
20.0,53673.91,6.0,desktop,North,Regular
25.0,79379.82,5.0,mobile,West,Regular
52.0,31790.19,6.0,mobile,West,Budget
27.0,91882.35,4.0,mobile,East,Premium
35.0,99681.11,6.0,mobile,East,Premium
56.0,36964.05,7.0,mobile,South,Regular
20.0,54197.01,5.0,mobile,South,Regular
60.0,51827.87,4.0,mobile,South,Regular
35.0,65606.67,4.0,mobile,South,Regular
25.0,28434.11,5.0,desktop,West,Regular
51.0,63802.14,8.0,mobile,East,Regular
41.0,68997.28,3.0,mobile,East,Regular
22.0,42470.24,6.0,mobile,South,Regular
49.0,12000.0,10.0,mobile,North,Budget
62.0,40880.0,10.0,desktop,West,Regular
29.0,46591.34,8.0,desktop,West,Regular
20.0,69785.9,9.0,desktop,South,Premium
45.0,42128.24,10.0,tablet,West,Regular
30.0,31514.09,12.0,mobile,West,Regular
55.0,66866.93,6.0,desktop,East,Regular
35.0,61951.56,7.0,mobile,South,Regular
33.0,69214.92,8.0,desktop,East,Premium
21.0,55477.07,6.0,mobile,West,Regular
25.0,75690.59,5.0,desktop,North,Premium
66.0,64813.31,3.0,desktop,South,Regular
54.0,18865.24,6.0,desktop,East,Budget
68.0,58553.18,6.0,mobile,South,Regular
20.0,70044.95,4.0,tablet,West,Regular
65.0,55328.43,2.0,mobile,South,Budget
50.0,83818.5,0.0,desktop,North,Regular
28.0,45495.9,9.0,desktop,North,Regular
49.0,68569.92,3.0,desktop,South,Regular
61.0,30032.14,4.0,desktop,West,Budget
41.0,54619.64,5.0,mobile,North,Regular
35.0,43637.05,5.0,tablet,West,Regular
67.0,34610.95,6.0,mobile,West,Budget
33.0,28499.74,8.0,mobile,North,Regular
59.0,59105.29,6.0,desktop,East,Regular
53.0,63197.96,5.0,mobile,North,Regular
20.0,41944.55,4.0,mobile,North,Regular
22.0,29894.89,7.0,desktop,East,Regular
21.0,37107.26,4.0,mobile,East,Regular
18.0,69848.45,5.0,mobile,South,Regular
40.0,30597.29,10.0,desktop,North,Regular
66.0,77410.26,2.0,mobile,East,Regular
54.0,21269.05,4.0,mobile,East,Budget
36.0,60242.9,8.0,desktop,West,Premium
52.0,67993.38,6.0,mobile,West,Regular
59.0,79091.72,5.0,tablet,North,Regular
21.0,46092.43,8.0,tablet,East,Regular
40.0,39381.99,7.0,mobile,North,Regular
59.0,26227.32,4.0,mobile,South,Budget
22.0,72874.63,4.0,tablet,North,Regular
45.0,52113.52,4.0,mobile,East,Regular
42.0,45510.94,4.0,mobile,West,Regular
43.0,46315.11,5.0,mobile,West,Regular
26.0,59774.16,10.0,mobile,East,Premium
49.0,55358.27,4.0,desktop,West,Regular
22.0,78304.77,8.0,mobile,East,Premium
56.0,12000.0,1.0,mobile,East,Budget
18.0,71614.24,4.0,mobile,East,Regular
41.0,44079.86,4.0,mobile,West,Regular
38.0,53169.28,3.0,mobile,East,Regular
61.0,48452.98,4.0,mobile,South,Budget
31.0,53043.96,8.0,mobile,North,Regular
