shape,texture,weight,size,label
0.405,-1.335,0.892,0.954,Watermelon
0.904,-1.035,0.759,1.451,Watermelon
0.65,-0.739,-0.063,-0.532,Orange
-1.128,0.999,-0.414,0.171,Banana
2.0,-0.731,1.12,1.309,Watermelon
-1.602,1.41,-1.463,0.604,Banana
0.393,-1.28,0.02,-0.535,Lemon
0.464,-0.259,-1.427,-0.524,Grape
0.994,-1.446,1.287,1.182,Watermelon
-0.143,-1.022,-0.495,-0.416,Lemon
-1.065,1.261,-0.801,0.311,Banana
0.917,-0.948,-0.511,-0.558,Orange
-1.393,0.965,-1.3,0.244,Banana
1.466,-1.072,-0.252,-0.28,Orange
1.457,-0.02,-1.164,-0.745,Grape
1.732,-1.006,-0.657,-1.609,Grape
1.01,0.951,-0.897,0.081,Apple
1.052,0.675,-0.185,0.016,Apple
0.381,-1.702,-1.015,-1.269,Grape
-0.532,0.87,-0.892,0.235,Banana
0.459,-0.989,-0.764,-0.681,Orange
0.616,-1.415,0.926,0.863,Watermelon
1.099,-1.151,-1.088,-1.168,Grape
1.07,-0.913,-0.245,-0.547,Orange
1.009,0.82,0.16,-0.261,Apple
1.028,0.552,-0.507,-0.209,Apple
-1.028,0.969,-1.614,0.015,Banana
0.904,-0.579,0.338,0.635,Watermelon
-0.064,-0.886,-0.185,-0.374,Lemon
-0.798,0.639,-0.871,0.03,Banana
1.021,-0.824,0.898,1.287,Watermelon
-1.057,1.096,-0.338,0.474,Banana
0.338,-1.168,-0.294,-0.135,Lemon
-1.013,0.466,-1.333,0.363,Banana
0.803,-0.648,-1.311,-0.195,Lemon
1.499,-1.838,-0.302,0.065,Orange
0.106,-1.175,-0.404,-0.683,Lemon
0.873,1.077,-0.709,-0.673,Apple
1.164,-0.668,1.139,1.476,Watermelon
1.147,1.646,-0.277,-0.212,Apple
1.141,-1.22,-0.572,-0.515,Orange
-1.195,1.725,-0.362,0.185,Banana
0.853,0.249,-0.648,-0.583,Apple
0.846,-1.199,1.075,1.271,Watermelon
0.745,-0.097,-0.879,-0.689,Grape
0.846,-0.409,-0.841,-0.486,Grape
1.228,-0.701,0.815,1.419,Watermelon
0.553,-1.201,-0.202,-0.603,Orange
0.677,0.677,-0.167,-0.356,Apple
1.337,-0.342,1.095,0.821,Watermelon
1.129,-1.313,-0.322,0.662,Orange
-1.071,1.106,-1.057,0.157,Banana
1.168,-1.445,0.942,0.525,Watermelon
1.541,-0.254,-1.269,-1.65,Grape
1.172,-1.015,0.485,0.291,Orange
1.222,-0.785,-1.092,-0.894,Grape
1.124,0.752,-0.777,0.375,Apple
0.612,-0.852,-0.9,-0.022,Lemon
0.964,-0.979,-0.526,-0.4,Lemon
1.034,1.195,-0.168,-0.362,Apple
0.591,-1.009,-0.037,0.035,Orange
1.459,-0.504,-0.054,-0.134,Orange
1.12,-0.801,-0.72,-0.537,Grape
1.365,-0.805,-0.384,-0.325,Orange
0.944,0.744,-0.204,-1.279,Apple
-1.189,1.024,-0.124,0.302,Banana
0.614,-1.292,0.002,-0.785,Lemon
1.711,0.741,0.03,-0.32,Apple
-1.197,1.353,-0.535,0.235,Banana
0.992,0.856,-0.222,-0.683,Apple
0.057,-1.655,-0.377,-0.574,Orange
0.959,-1.179,0.753,0.773,Watermelon
0.939,-0.918,-0.052,-0.464,Lemon
-0.068,-1.365,-0.56,-0.415,Lemon
0.395,-1.279,-0.813,-0.551,Lemon
0.983,-1.384,-0.214,-0.117,Orange
-1.038,0.758,-0.765,0.763,Banana
0.843,-1.22,1.163,0.59,Watermelon
0.553,-0.827,-0.892,-1.308,Grape
-1.007,0.297,-0.784,0.804,Banana
0.282,-0.845,-0.673,-0.463,Lemon
0.514,-1.106,-0.892,-0.883,Lemon
1.385,-1.588,0.993,0.978,Watermelon
0.584,-0.767,-0.73,-0.271,Lemon
1.695,-1.053,0.289,0.95,Watermelon
0.916,-0.859,-0.998,-0.086,Orange
0.853,-0.719,-0.481,0.104,Orange
0.071,-0.994,-0.94,-0.671,Lemon
1.952,0.668,-0.43,-0.7,Apple
0.493,-1.052,-0.857,0.052,Lemon
1.404,0.669,-0.014,-0.468,Apple
0.57,-0.851,-1.44,-0.671,Grape
0.293,-0.549,-0.551,-0.641,Lemon
0.424,-0.387,-0.596,-0.677,Lemon
1.299,-0.795,-0.646,-0.198,Orange
0.367,-1.012,-0.19,-0.043,Orange
0.25,-1.258,-0.513,-0.062,Lemon
1.032,-0.795,-0.66,-0.955,Grape
0.663,-0.721,-0.634,-0.827,Lemon
0.946,1.389,0.362,-0.727,Apple
1.173,-1.128,-0.593,0.095,Lemon
0.857,-0.696,-1.225,-0.987,Grape
1.109,-0.84,-0.492,-1.262,Grape
-0.826,1.009,-0.565,0.019,Banana
1.2,1.847,-0.805,-0.615,Apple
1.729,-0.647,-0.96,-1.116,Grape
1.579,-1.165,-0.567,-1.517,Grape
0.052,-1.38,-0.645,-0.75,Lemon
-1.271,0.675,-1.319,-0.026,Banana
-0.918,0.777,-1.933,0.287,Banana
0.862,-1.098,-1.041,-0.239,Lemon
0.12,-1.112,-0.608,-0.122,Lemon
-0.798,1.083,-0.674,-0.105,Banana
1.553,-2.0,0.2,-0.494,Orange
0.733,-0.493,-0.404,-0.37,Lemon
-0.697,0.482,-1.465,0.395,Banana
0.931,-0.709,-0.567,-0.597,Grape
0.678,-0.845,0.452,0.444,Watermelon
-1.312,0.981,-1.229,0.458,Banana
0.995,-0.21,-0.809,-1.363,Grape
1.315,0.698,-0.156,-0.472,Apple
1.463,1.256,-0.542,-0.435,Apple
1.744,-1.441,-0.852,-0.735,Lemon
-1.406,0.631,-1.038,0.467,Banana
0.442,0.824,-0.581,-0.71,Apple
1.349,0.732,-0.779,0.008,Apple
1.438,-0.517,-1.329,-1.097,Grape
-1.229,0.983,-0.749,0.291,Banana
0.999,0.82,-0.067,-0.171,Apple
0.357,-1.624,-0.416,0.14,Orange
1.408,1.267,-0.353,0.213,Apple
0.347,-1.119,-1.097,-0.621,Lemon
0.698,-0.462,0.169,-0.178,Orange
1.163,-0.811,-1.888,-1.267,Grape
0.862,-0.847,-0.737,-0.241,Lemon
0.835,-1.0,-0.741,-1.214,Grape
0.959,-1.699,-0.799,-0.291,Lemon
1.173,0.923,-0.199,-0.251,Apple
-1.521,0.873,-0.92,0.477,Banana
0.577,-1.193,-1.067,-0.237,Lemon
1.225,1.346,-0.677,-0.257,Apple
-1.242,1.016,0.017,0.616,Banana
-1.264,0.912,-1.127,0.343,Banana
-1.533,1.113,-1.741,-0.285,Banana
1.301,-1.126,-0.101,-0.784,Lemon
0.264,-1.368,1.941,0.506,Watermelon
1.622,-0.479,-0.958,-1.262,Grape
0.685,1.197,0.162,-0.231,Apple
1.259,-1.149,1.761,1.084,Watermelon
1.712,0.662,-0.316,0.075,Apple
1.05,-0.419,-1.342,-1.142,Grape
0.694,-0.63,-1.066,-1.185,Grape
1.221,0.627,-1.052,-0.5,Apple
1.753,-0.822,-0.596,-0.044,Orange
0.953,-0.864,1.308,1.068,Watermelon
1.042,-0.48,1.189,1.068,Watermelon
1.015,-1.198,-0.736,0.035,Orange
1.447,1.15,-0.102,-0.61,Apple
0.791,-1.449,0.913,1.344,Watermelon
0.356,-1.026,-0.354,-0.077,Lemon
0.424,0.833,-0.558,-0.607,Apple
-1.134,0.318,-1.129,0.312,Banana
0.235,-1.169,-0.593,-0.458,Lemon
-1.572,1.245,-0.746,0.04,Banana
1.187,-0.84,-0.491,-0.261,Lemon
-1.362,0.876,-0.784,0.021,Banana
0.877,-0.79,-0.192,-0.193,Orange
1.022,-1.061,-0.002,0.532,Orange
0.702,-0.551,-0.753,-0.739,Lemon
-1.276,0.679,-1.103,0.61,Banana
0.951,-1.178,-0.713,-0.501,Lemon
1.082,-0.795,-0.44,-0.27,Orange
-0.526,0.902,-1.201,0.27,Banana
1.027,0.461,-0.455,-0.153,Apple
1.702,-0.785,-0.732,-0.937,Grape
1.406,-1.217,0.086,0.291,Orange
1.506,-0.5,1.067,1.205,Watermelon
0.853,-1.778,-0.21,-0.256,Orange
1.337,1.302,-0.672,0.519,Apple
1.136,-1.449,0.6,0.238,Watermelon
1.267,-1.184,0.706,0.775,Watermelon
0.495,-0.799,-1.176,-0.874,Lemon
1.163,-1.208,1.204,0.826,Watermelon
1.551,-0.927,0.129,-0.019,Orange
1.202,-0.863,-0.591,-0.924,Grape
-1.334,0.262,-0.951,0.828,Banana
0.682,-1.329,-0.411,0.185,Orange
0.357,-1.228,0.648,1.197,Watermelon
0.95,-0.721,-1.063,-0.725,Grape
1.393,1.359,-0.099,0.184,Apple
0.274,-0.864,0.222,-1.143,Lemon
0.413,-1.363,-0.499,0.003,Lemon
1.188,-1.076,-0.109,-0.301,Orange
1.068,-0.783,1.613,1.157,Watermelon
1.076,-0.288,-0.985,-0.232,Orange
0.741,-1.083,1.211,1.343,Watermelon
0.818,1.234,-0.614,-0.748,Apple
1.025,-1.076,1.522,1.745,Watermelon
0.387,-1.634,-1.079,-0.792,Lemon
1.073,0.909,-0.74,0.325,Apple
-0.768,1.616,-1.63,0.745,Banana
0.548,-1.137,-0.591,-0.745,Lemon
0.95,-0.269,-1.687,-0.476,Grape
1.137,-1.039,0.027,-0.073,Orange
0.832,-1.27,1.525,0.482,Watermelon
0.931,-1.494,-0.129,-0.234,Orange
0.563,0.696,-0.284,-0.2,Apple
0.322,-0.847,-0.944,-0.577,Grape
-0.706,0.841,-0.65,0.19,Banana
-0.093,-0.096,-0.84,-0.934,Grape
-0.997,1.106,-0.997,0.199,Banana
-1.229,1.027,-1.308,-0.1,Banana
1.094,-0.657,-0.579,-0.418,Orange
0.406,-1.461,0.553,1.341,Watermelon
0.392,-0.839,-0.393,0.012,Orange
1.408,-1.01,0.097,0.342,Orange
-0.529,0.765,-1.689,0.256,Banana
1.062,-1.284,-0.979,-1.9,Grape
-0.459,1.167,-1.286,0.344,Banana
1.088,-0.431,-0.976,-0.669,Grape
0.556,-0.645,-0.375,-1.123,Grape
1.084,0.652,0.455,-0.2,Apple
-1.441,1.382,-1.376,0.539,Banana
1.36,0.109,-0.922,-0.983,Grape
-1.709,0.84,-1.25,0.237,Banana
-1.182,1.275,-1.196,0.466,Banana
0.56,-1.218,-0.85,-0.418,Lemon
1.48,-1.256,-0.283,-0.031,Orange
0.993,-1.216,-0.832,-1.527,Grape
0.478,-1.457,0.943,0.663,Watermelon
0.498,1.133,-0.309,-0.035,Apple
0.345,-1.022,-0.32,-0.96,Lemon
0.768,-0.253,-0.993,-1.053,Grape
0.986,1.428,-0.308,-0.284,Apple
0.594,-1.566,-0.424,-0.787,Lemon
-1.442,0.389,-1.539,-0.494,Banana
0.641,-1.152,0.071,-0.179,Orange
1.089,-0.552,0.002,1.137,Watermelon
1.11,-0.312,-1.629,-1.201,Grape
0.674,-1.051,-0.191,-1.198,Grape
1.325,-0.353,-1.504,-1.184,Grape
1.021,-0.462,-0.884,-0.386,Grape
1.319,-0.77,1.339,1.473,Watermelon
0.782,0.447,-0.512,-0.781,Apple
0.656,-0.565,-1.194,-0.773,Grape
-0.894,1.128,-1.443,-0.007,Banana
0.332,-0.801,0.373,-0.137,Orange
0.694,-1.186,-0.676,-0.054,Lemon
1.032,-0.776,0.155,0.185,Orange
1.011,-0.563,-1.135,-0.825,Grape
0.855,1.123,0.063,-0.89,Apple
0.35,0.984,-0.066,-0.2,Apple
0.576,1.315,0.368,-0.604,Apple
0.746,1.009,-0.344,0.121,Apple
1.099,-0.702,-1.206,-1.535,Grape
1.079,-0.78,-0.632,-0.462,Lemon
-1.038,0.382,-1.497,0.229,Banana
0.523,-1.004,-0.006,-0.6,Lemon
0.733,1.019,-0.789,-0.246,Apple
0.746,1.079,-0.363,-0.35,Apple
-0.781,1.257,-0.288,0.543,Banana
0.914,-1.221,-0.179,0.312,Orange
1.3,0.751,-0.142,-0.222,Apple
1.367,-0.895,-0.208,-0.613,Orange
-0.723,0.513,-0.969,0.107,Banana
0.787,-0.396,-1.001,-1.838,Grape
0.931,-1.136,0.14,-0.635,Orange
1.671,1.3,-0.397,-0.447,Apple
0.777,-0.888,0.724,0.959,Watermelon
0.62,-0.751,1.059,0.836,Watermelon
0.515,-1.243,-0.49,-0.939,Lemon
1.316,-0.939,0.843,1.206,Watermelon
1.136,-0.966,-0.542,-1.874,Grape
0.981,-1.057,-0.253,0.004,Lemon
0.85,-1.133,-0.19,-0.597,Orange
0.484,-1.146,-1.015,-0.664,Lemon
1.264,-0.762,-0.362,-0.178,Orange
0.494,-1.616,-0.956,-0.164,Lemon
-0.581,0.7,-0.608,-0.12,Banana
0.819,-1.042,-0.396,-0.442,Orange
1.044,-0.728,-0.809,-0.156,Orange
1.338,-0.744,-1.191,-1.298,Grape
1.7,-0.477,0.897,1.413,Watermelon
0.816,-0.654,-1.371,-1.645,Grape
0.797,-1.149,1.149,1.229,Watermelon
-1.043,0.653,-1.23,0.857,Banana
1.22,1.498,0.322,-0.53,Apple
1.287,-1.316,1.362,1.29,Watermelon
0.26,-0.859,-0.6,-0.319,Orange
0.369,-0.682,-0.839,-0.948,Lemon
0.717,-0.675,-0.856,-0.581,Grape
1.18,-0.796,1.258,1.286,Watermelon
1.362,1.877,-0.02,-0.2,Apple
0.837,1.108,0.104,-0.726,Apple
1.441,-1.149,0.919,1.183,Watermelon
0.816,1.161,-0.703,0.007,Apple
1.069,0.999,-0.204,-0.307,Apple
1.155,-0.673,-1.102,-1.619,Grape
-0.522,0.593,-0.435,0.215,Banana
-0.574,1.365,-0.663,0.316,Banana
0.582,-0.664,-1.11,-1.036,Grape
0.57,-0.7,-2.0,-1.105,Grape
1.044,-1.274,0.905,1.057,Watermelon
-0.646,1.369,-0.893,0.29,Banana
1.124,1.63,-0.124,-0.209,Apple
1.376,-0.583,-1.299,-0.839,Grape
-0.94,0.923,-0.81,-0.334,Banana
-1.189,0.692,-1.271,0.246,Banana
0.681,-0.013,-0.842,-1.278,Grape
0.391,-0.804,-1.115,-1.222,Grape
1.49,-1.579,-0.582,-0.545,Lemon
0.913,-1.279,-1.015,-0.937,Grape
0.848,-0.831,-0.174,-1.216,Lemon
-1.082,1.877,-0.629,-0.209,Banana
-0.969,0.633,-1.151,1.0,Banana
-0.665,0.468,-1.268,0.3,Banana
0.907,-0.89,0.729,0.872,Watermelon
0.725,-0.729,-0.754,-0.896,Grape
0.755,1.396,0.072,-0.3,Apple
0.91,-0.383,1.562,0.47,Watermelon
-0.582,1.603,-0.77,0.137,Banana
-1.121,1.599,-0.708,0.492,Banana
1.816,-1.353,-0.332,-0.134,Orange
0.926,-1.644,0.051,-0.463,Orange
-1.269,0.874,-1.081,0.257,Banana
0.937,-0.591,-0.691,-0.709,Lemon
-1.045,0.687,-1.01,-0.031,Banana
1.745,1.045,-0.488,-0.053,Apple
0.569,-1.249,-0.152,-0.153,Orange
1.367,-1.955,-0.014,-0.39,Orange
0.59,-1.203,-1.194,-0.444,Grape
0.939,-0.428,-0.64,-0.463,Lemon
0.447,-1.553,0.949,0.518,Watermelon
0.7,-0.985,0.145,-0.197,Orange
0.524,-1.638,1.042,0.78,Watermelon
1.041,-1.071,-0.325,0.221,Orange
1.369,1.129,-0.613,-0.493,Apple
1.267,-0.545,-0.746,0.335,Orange
-1.273,1.234,-0.02,-0.256,Banana
-0.823,0.89,-0.843,0.083,Banana
-1.868,0.736,-0.879,0.772,Banana
-0.858,1.515,-1.173,0.099,Banana
1.12,-1.131,0.093,-0.692,Orange
1.302,-0.177,-0.872,-0.681,Grape
0.773,-1.291,1.123,0.747,Watermelon
1.105,-0.894,0.976,1.099,Watermelon
1.222,0.965,-0.467,-0.012,Apple
1.096,-0.442,-0.796,-0.948,Grape
-1.12,0.784,-1.031,0.469,Banana
-0.815,1.05,-0.877,-0.087,Banana
0.837,1.235,-0.592,-0.251,Apple
1.018,-1.04,-0.062,-0.12,Orange
0.581,-0.419,-1.177,-1.477,Grape
1.26,-1.415,0.876,1.103,Watermelon
0.974,-1.218,0.652,0.734,Watermelon
0.623,0.956,-0.491,-0.783,Apple
0.899,-1.225,-0.206,-0.073,Orange
1.47,-0.373,-1.381,-1.761,Grape
0.468,0.824,-0.863,-0.516,Apple
1.011,-1.197,-0.202,-0.413,Orange
0.733,-0.402,0.988,1.039,Watermelon
1.295,-0.693,0.872,1.366,Watermelon
0.843,-0.244,-1.432,-1.107,Grape
-0.922,1.126,-1.295,-0.277,Banana
1.161,0.928,-0.437,0.279,Apple
0.897,-0.781,-1.63,-1.379,Grape
0.907,-1.254,-0.38,-0.952,Lemon
-1.304,0.687,-0.833,0.226,Banana
0.611,-0.75,1.173,1.119,Watermelon
1.103,-0.899,-0.559,-1.035,Grape
1.094,-0.466,-1.331,-0.336,Grape
-1.009,1.012,-1.144,0.702,Banana
1.417,1.055,-0.813,-0.358,Apple
-1.023,0.842,-1.344,-0.244,Banana
1.515,-0.34,-0.988,-1.227,Grape
1.126,-0.529,-1.14,-0.864,Grape
-0.821,1.241,-1.311,0.451,Banana
1.412,-0.896,0.473,-0.263,Orange
0.399,-1.297,-0.534,-0.004,Orange
1.291,-0.952,1.102,1.67,Watermelon
0.709,-1.026,0.842,0.589,Watermelon
-0.109,-0.546,-0.867,-0.588,Lemon
1.151,-1.416,-0.592,-0.208,Orange
0.847,-1.447,1.213,0.838,Watermelon
1.048,-0.98,1.339,1.124,Watermelon
0.698,-0.593,-0.466,-0.485,Orange
0.263,-1.82,-0.813,-0.361,Lemon
0.523,-0.402,-1.084,-0.474,Orange
0.079,-0.679,-0.372,-0.593,Lemon
0.502,-1.419,-0.213,-0.437,Orange
0.803,-0.626,-1.144,-1.612,Grape
0.534,-1.057,-1.255,-0.968,Grape
1.017,-0.585,0.508,1.107,Watermelon
0.725,-0.309,0.963,0.803,Watermelon
0.696,-0.931,-0.733,-0.292,Lemon
1.129,-0.679,-0.652,0.122,Lemon
1.169,-1.384,1.019,0.924,Watermelon
0.811,1.11,-0.958,0.261,Apple
0.814,-1.644,-0.39,-0.345,Lemon
1.113,-0.397,0.062,-0.597,Lemon
-0.811,0.832,-0.658,-0.457,Banana
0.554,-0.752,-1.021,-0.943,Grape
1.446,0.772,-0.752,-0.436,Apple
0.388,-0.806,-0.066,0.002,Lemon
1.381,-1.199,0.943,1.149,Watermelon
0.73,0.763,-0.169,-0.778,Apple
1.382,-1.141,1.189,1.072,Watermelon
1.439,-1.745,0.141,0.233,Orange
1.098,-0.818,1.209,0.685,Watermelon
1.019,-0.688,-0.926,-0.035,Orange
1.03,-0.38,-1.445,-1.26,Grape
0.511,0.508,-0.009,-0.506,Apple
-1.232,1.382,-1.12,0.637,Banana
0.633,-1.121,-0.617,-0.008,Orange
0.928,-0.744,-0.247,-0.881,Orange
0.908,-1.137,-0.879,-0.806,Grape
-0.769,0.957,-1.571,0.373,Banana
1.143,-1.064,1.03,0.339,Watermelon
1.023,0.962,-0.724,-0.115,Apple
0.827,-0.52,-0.829,-0.885,Grape
0.531,-1.134,0.445,0.288,Orange
-0.708,1.096,-1.346,0.243,Banana
0.852,-1.03,0.494,1.334,Watermelon
-0.34,-0.7,-0.293,0.314,Lemon
0.913,-0.782,-0.958,-0.804,Grape
0.968,-1.414,1.195,1.0,Watermelon
0.647,-1.569,1.864,1.291,Watermelon
1.196,-1.04,1.241,0.632,Watermelon
1.07,-0.915,-0.66,-0.237,Orange
0.856,-0.867,-1.189,-1.597,Grape
1.372,-0.453,0.676,1.388,Watermelon
0.989,-0.604,-1.453,-1.195,Grape
1.186,-1.341,0.74,0.822,Watermelon
-0.193,-0.485,-0.777,-0.872,Grape
-0.67,0.845,-0.366,0.004,Banana
0.521,-1.113,-0.535,-0.584,Lemon
0.964,-1.237,-0.453,-0.982,Orange
-0.719,0.642,-1.172,-0.071,Banana
-0.801,0.81,-1.855,0.398,Banana
0.738,-0.608,-0.709,-1.346,Grape
0.982,-1.27,0.045,-0.172,Orange
0.992,-1.434,-0.037,0.107,Orange
0.732,-0.546,-0.794,-0.224,Grape
1.137,1.0,-0.354,-0.334,Apple
1.269,0.691,0.026,-0.839,Apple
1.233,-0.669,-0.018,-0.105,Orange
1.138,-1.14,0.606,1.087,Watermelon
1.024,-0.677,0.951,1.056,Watermelon
1.101,-0.8,1.332,0.666,Watermelon
1.246,0.937,-0.075,0.217,Apple
0.262,1.425,-0.341,-0.599,Apple
0.847,-0.961,-0.822,-1.362,Grape
1.022,-0.758,-0.52,-1.213,Lemon
-1.463,0.972,-1.009,0.629,Banana
-0.419,-1.266,-0.307,-0.618,Lemon
0.436,-1.564,-0.23,-0.67,Lemon
1.383,1.513,0.161,-0.311,Apple
0.831,0.807,0.389,-0.374,Apple
-0.631,1.169,-1.144,0.211,Banana
-0.586,1.011,-1.159,0.018,Banana
1.112,-1.181,1.208,1.89,Watermelon
1.181,1.631,-0.55,-0.061,Apple
1.439,-0.517,0.148,-0.194,Orange
-0.689,0.644,-0.438,-0.033,Banana
1.439,-0.635,1.363,1.723,Watermelon
1.368,-1.464,1.206,0.339,Watermelon
0.968,0.852,-0.077,-0.588,Apple
0.722,-0.425,-0.589,-0.999,Grape
1.813,0.88,-0.062,-0.181,Apple
0.88,-0.541,0.688,0.273,Watermelon
0.956,-1.09,1.372,0.563,Watermelon
1.183,-0.859,1.113,1.365,Watermelon
0.992,-0.582,-0.842,-1.036,Grape
0.526,-0.744,-1.091,-1.197,Grape
-1.111,1.063,-1.096,0.599,Banana
1.304,-1.833,0.498,0.158,Watermelon
-1.096,0.882,-0.947,0.595,Banana
0.985,-0.811,-1.002,-1.173,Grape
0.483,-0.665,1.149,1.507,Watermelon
0.567,-1.165,-1.328,-0.86,Grape
1.301,-0.9,-0.25,0.099,Orange
0.839,-0.63,1.695,0.628,Watermelon
0.511,-1.486,-0.938,-0.363,Lemon
0.41,0.727,0.069,-0.222,Apple
1.269,-1.053,-0.976,-0.34,Grape
0.768,-1.171,1.204,0.685,Watermelon
1.251,-1.629,-1.149,-0.09,Orange
0.657,0.802,0.007,-0.082,Apple
0.57,1.182,-0.405,-0.154,Apple
0.993,-1.526,0.75,0.156,Watermelon
1.065,1.139,-0.547,-0.34,Apple
0.259,-0.56,-1.05,-0.609,Lemon
0.546,-0.518,-0.637,-1.727,Grape
-0.771,1.571,-0.955,0.064,Banana
0.587,-1.191,0.088,-0.208,Lemon
1.315,0.154,-0.529,-1.042,Grape
1.009,-0.174,0.741,0.94,Watermelon
0.645,-1.636,0.692,0.699,Watermelon
0.381,-0.786,-0.604,-0.146,Lemon
-0.947,1.063,-1.102,0.981,Banana
0.852,-0.679,0.586,0.915,Watermelon
1.703,-0.76,-0.79,-0.561,Orange
1.561,1.031,-0.396,-0.573,Apple
0.889,1.495,-0.545,-0.511,Apple
1.21,0.636,-0.627,-0.298,Apple
0.611,-1.283,-0.434,-0.423,Lemon
0.309,-0.327,-1.199,-0.718,Grape
1.728,-1.023,0.774,1.483,Watermelon
0.706,-0.338,0.838,0.781,Watermelon
1.828,-0.873,1.568,0.991,Watermelon
0.966,-2.0,0.054,-0.065,Orange
0.961,-0.793,-0.287,-0.53,Orange
0.727,-1.067,-0.341,-0.598,Lemon
0.836,-1.19,-0.609,-0.383,Orange
1.151,-1.262,0.589,1.276,Watermelon
0.552,-0.731,-0.677,-0.7,Lemon
-1.61,0.605,-1.305,0.398,Banana
0.562,-1.359,-1.573,-0.338,Lemon
1.307,-0.262,-1.338,-0.641,Grape
0.798,-0.804,-0.813,-0.546,Lemon
1.641,-0.013,-1.017,-0.933,Grape
0.232,-0.579,1.261,1.121,Watermelon
0.789,1.023,0.213,-0.173,Apple
1.921,-0.716,-0.622,-0.344,Orange
0.752,1.3,0.104,0.301,Apple
0.884,-0.436,-0.552,-0.458,Grape
0.569,1.217,-0.718,-0.511,Apple
-1.457,0.783,-1.507,-0.114,Banana
0.283,-0.894,-0.588,-1.075,Lemon
1.959,0.829,-0.765,-0.096,Apple
0.598,-1.284,-0.463,-0.735,Lemon
-1.103,1.513,-0.957,0.515,Banana
0.417,-0.946,-0.87,-0.785,Lemon
-1.144,0.757,-0.637,0.503,Banana
0.198,-0.397,-0.076,0.201,Orange
0.54,-1.523,-1.063,0.098,Lemon
0.43,-1.506,-0.451,-0.685,Orange
-0.813,1.214,-0.855,0.085,Banana
0.701,-0.376,-1.102,-0.109,Lemon
0.883,-1.037,-0.542,-0.375,Lemon
-1.342,0.429,-0.683,-0.136,Banana
-1.383,0.82,-0.9,0.125,Banana
-1.253,1.333,-1.117,0.021,Banana
1.138,-0.979,1.01,1.155,Watermelon
0.952,1.296,-0.8,0.134,Apple
-1.32,0.427,-1.276,0.178,Banana
0.343,-1.338,-0.246,-0.805,Lemon
-1.79,0.877,-0.284,-0.072,Banana
0.685,0.859,0.24,-0.426,Apple
0.642,1.127,-0.199,-0.13,Apple
0.628,0.802,0.094,-0.157,Apple
1.283,-1.019,1.37,1.103,Watermelon
0.817,-0.739,-0.606,0.34,Orange
1.353,0.898,-0.365,-0.254,Apple
0.939,-0.538,-0.489,-0.726,Orange
0.509,-0.737,-0.245,-0.46,Lemon
0.778,0.985,-0.529,-1.107,Apple
0.702,-0.821,-0.395,-0.308,Orange
1.387,-1.337,0.697,1.116,Watermelon
-1.249,0.749,-0.458,-0.075,Banana
0.744,-0.846,-0.317,-0.681,Orange
1.624,-1.278,-0.386,-0.047,Orange
1.357,-1.143,-0.922,-0.326,Lemon
1.731,-0.552,-1.1,-0.863,Grape
0.274,-1.215,0.361,0.874,Watermelon
0.82,0.077,-0.237,-0.084,Apple
0.932,-1.535,0.143,0.464,Orange
1.14,-1.124,0.881,1.152,Watermelon
1.032,1.152,-0.143,-0.558,Apple
0.712,0.902,-0.136,-0.846,Apple
0.92,-1.013,0.83,1.491,Watermelon
1.431,-0.855,0.32,0.107,Orange
1.047,-0.767,-1.138,-0.867,Grape
-1.13,0.469,-1.133,0.66,Banana
0.099,-0.509,-0.099,-0.282,Orange
1.101,-0.664,1.012,1.332,Watermelon
-0.702,1.061,-1.389,0.266,Banana
-0.114,-0.844,-0.747,-0.715,Lemon
1.229,0.555,-0.261,-0.419,Apple
-1.063,1.1,-0.362,0.439,Banana
1.475,-0.512,-0.031,-0.845,Orange
-1.084,0.618,0.002,-0.051,Banana
0.476,-1.97,-0.663,-0.157,Orange
1.381,-1.375,1.41,0.978,Watermelon
0.83,1.06,0.196,-0.282,Apple
0.612,1.148,-0.157,-0.367,Apple
1.358,0.199,-0.175,-0.025,Apple
0.493,-1.519,0.049,0.211,Orange
-0.524,0.757,-0.93,0.417,Banana
-1.598,1.055,-0.951,0.561,Banana
-1.2,1.438,-0.972,0.898,Banana
1.261,-0.903,-0.714,-0.662,Orange
1.56,-0.693,-0.4,-0.346,Orange
1.078,-1.071,-1.164,-0.786,Grape
1.261,-1.129,1.56,1.366,Watermelon
-1.269,0.553,-0.792,0.142,Banana
0.376,-0.922,-0.348,-0.223,Lemon
0.619,-1.803,-0.266,-0.782,Lemon
0.708,-1.043,0.185,0.22,Lemon
-1.161,0.529,-1.443,0.395,Banana
0.811,-1.389,0.817,1.158,Watermelon
-1.027,0.831,-1.125,0.243,Banana
1.078,-0.902,0.423,1.058,Watermelon
0.473,-1.355,-0.73,-0.095,Lemon
0.883,-0.966,-0.914,-0.976,Lemon
0.67,-0.596,-0.988,-1.228,Grape
1.307,-0.465,-1.928,-0.962,Grape
1.264,-0.929,-0.096,-0.292,Orange
0.977,-1.016,-0.236,-0.403,Orange
0.982,-0.502,-0.786,-0.909,Lemon
0.529,-0.458,-0.794,-0.857,Grape
1.173,0.801,-0.997,-0.474,Apple
1.179,-0.907,-0.451,-0.183,Lemon
0.706,-0.922,-0.121,-0.526,Orange
1.127,-0.547,-0.44,-0.803,Orange
0.66,-1.23,-0.537,-0.795,Lemon
